Timestamp	[RAW JSON] FROM https://tjl.co/corridors-of-time/	Screenshot URL	=vl(indirect(concat("B",ROW())))	Verified?	Notes
1/16/2020 6:21:24	[{"image":" (tool-assisted)","center":"B","walls":[false,false,false,false,false,false],"nodes":[["B","H","C","T","D","B","S"],["C","H","B","S","T","T","D"],["D","P","H","T","C","T","C"],["D","T","B","B","P","D","B"],["H","B","P","S","D","D","T"],["C","P","C","C","D","C","D"]]}]	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDIsMyw0LDUsNglCSENUREJTCUNIQlNUVEQJRFBIVENUQwlEVEJCUERCCUhCUFNERFQJQ1BDQ0RDRA==		Invalid	
1/16/2020 6:22:19	{"walls":[true,true,true,true,true,false],"center":"S","nodes":[["H","D","P","S","D","P","S"],["B","D","C","D","D","T","T"],["S","H","C","C","C","P","H"],["P","S","D","P","S","B","S"],["S","P","D","B","T","D","H"],["T","B","T","C","T","P","B"]]}	https://cdn.discordapp.com/attachments/666873697763590144/667371691080417280/Destiny_2_Screenshot_2020.01.15_-_19.34.17.42.png			
1/16/2020 6:23:06	{"walls":[true,false,false,true,true,false],"center":"B","nodes":[["H","D","C","T","S","D","H"],["T","B","T","H","S","D","T"],["T","P","D","T","P","T","S"],["C","B","C","P","T","C","H"],["H","D","T","B","P","P","T"],["S","H","P","D","D","H","H"]]}	https://drive.google.com/file/d/1Um2eBu6goZPn9CEFUkj1_2Md69M8ghJ5/view?usp=sharing			
1/16/2020 6:23:36	{"walls":[false,true,true,true,true,true],"center":"D","nodes":[["P","S","P","P","D","P","P"],["C","S","B","H","T","S","B"],["C","P","D","T","P","P","P"],["S","H","P","C","C","C","C"],["B","B","S","B","H","S","S"],["B","C","D","D","S","B","P"]]}	https://i.imgur.com/au0EvMw.png			
1/16/2020 6:25:21	{"walls":[false,true,true,false,true,true],"center":"B","nodes":[["B","C","S","H","D","H","D"],["B","B","P","P","H","S","S"],["C","P","B","B","D","H","T"],["C","B","P","T","C","B","S"],["B","D","H","D","D","T","S"],["P","H","C","P","P","T","H"]]}	https://cdn.discordapp.com/attachments/364151761797382145/667372769381580811/Screenshot_482.png			
1/16/2020 6:25:56	Clover 5 TBDHHPC PHCDHPC BPPCDSB BDSTHDS PPBPTHT BSCHPPD	https://drive.google.com/file/d/0B5Ridru40ClGVTI5M0ZEWXZoNy1PY2VxT2UzVXpXTE1jU3B3/view?usp=sharing			
1/16/2020 6:26:13	{"walls":[true,true,true,true,false,true],"center":"B","nodes":[["T","T","D","T","S","D","P"],["T","H","H","T","S","S","P"],["S","S","D","D","D","B","H"],["D","C","P","P","D","C","T"],["S","H","H","S","P","P","H"],["D","B","S","C","S","T","T"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawk1CVRURFRTRFAJVEhIVFNTUAlTU0REREJICURDUFBEQ1QJU0hIU1BQSAlEQlNDU1RU		Invalid	
1/16/2020 6:26:48	{"walls":[false,true,true,true,true,true],"center":"D","nodes":[["P","S","P","P","D","P","P"],["C","S","B","H","T","S","B"],["C","P","D","T","P","P","P"],["S","H","P","C","C","C","C"],["B","B","S","B","H","S","S"],["B","C","D","D","S","B","P"]]}	https://i.imgur.com/kwUV5Io.jpg			
1/16/2020 6:27:33	{"walls":[true,true,true,true,true,false],"center":"S","nodes":[["D","S","T","T","C","B","H"],["D","C","H","T","C","B","C"],["H","H","B","S","D","B","S"],["C","P","D","H","P","C","S"],["H","P","P","T","B","S","C"],["B","P","H","S","P","D","H"]]}	https://i.imgur.com/Nd7SxRR.png			
1/16/2020 6:31:29	Do with it what you will.  {"walls":[true,true,false,true,false,false],"center":"B","nodes":[["S","C","H","S","B","P","T"],["C","P","T","S","D","C","P"],["B","P","S","P","B","S","H"],["P","C","D","B","C","H","C"],["D","H","P","H","S","B","P"],["P","D","D","S","H","C","C"]]}	https://www.dropbox.com/s/l4fwr4ufkjyqrrz/tiger_release_final_20200116_080009.png?dl=0			
1/16/2020 6:31:29	{"walls":[true,false,true,false,true,true],"center":"B","nodes":[["C","H","D","T","C","P","B"],["S","H","H","B","D","B","C"],["D","T","P","D","T","T","D"],["D","P","B","C","C","T","S"],["S","D","P","H","S","H","B"],["D","S","B","B","P","B","C"]]}	https://cdn.discordapp.com/attachments/666873697763590144/667373873536434186/timelost_emblem.jpg			
1/16/2020 6:32:36	{"walls":[true,false,true,true,false,false],"center":"B","nodes":[["C","H","P","H","S","P","P"],["P","P","B","D","H","P","T"],["B","P","T","B","S","D","S"],["H","D","C","T","C","S","S"],["D","D","S","T","C","T","T"],["P","T","T","P","T","D","H"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkyLDUsNglDSFBIU1BQCVBQQkRIUFQJQlBUQlNEUwlIRENUQ1NTCUREU1RDVFQJUFRUUFRESA==		Invalid	
1/16/2020 6:33:08	{"walls":[true,false,true,true,false,true],"center":"C","nodes":[["S","C","T","B","H","T","H"],["S","P","B","H","P","S","S"],["S","D","D","T","P","P","P"],["B","H","T","S","C","C","B"],["C","B","C","S","D","C","C"],["D","B","T","D","H","S","H"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlDbG92ZXIJMiw1CVNDVEJIVEgJU1BCSFBTUwlTRERUUFBQCUJIVFNDQ0IJQ0JDU0RDQwlEQlRESFNI		Invalid	
1/16/2020 6:35:32	{"walls":[false,false,true,true,true,false],"center":"B","nodes":[["C","B","H","B","H","S","T"],["P","D","D","H","P","H","B"],["S","B","P","B","H","S","S"],["D","C","P","H","T","D","T"],["T","P","S","C","S","P","P"],["T","P","T","B","T","D","H"]]}	https://ctrlv.cz/LEAn			
1/16/2020 6:36:56	{"walls":[false,false,false,true,true,true],"center":"C","nodes":[["P","D","D","S","C","C","H"],["T","C","H","P","B","B","P"],["P","T","H","B","H","B","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"]]}	https://i.imgur.com/VsrkC2j.jpg			
1/16/2020 6:38:53	{"walls":[true,true,true,true,false,true],"center":"B","nodes":[["P","S","C","D","T","P","H"],["T","B","H","C","S","B","H"],["D","T","D","T","T","S","C"],["H","C","H","S","T","D","H"],["B","P","S","S","H","B","C"],["T","S","C","H","H","S","T"]]}	https://gyazo.com/4f1bb104da69c802c22c2f2ae0748919		Duplicate	
1/16/2020 6:39:00	IMAGE CENTER OPENINGS LINK1 LINK2 LINK3 LINK4 LINK5 LINK6 https://imgur.com/a/f9qNZIZ (tool-assisted) Plus 3,5 TBTCDCP DCDCPCC CCSBHBD SHCCDHC CPTPHHS DDCSHDS [{"image":"https://imgur.com/a/f9qNZIZ (tool-assisted)","center":"P","walls":[true,true,false,true,false,true],"nodes":[["T","B","T","C","D","C","P"],["D","C","D","C","P","C","C"],["C","C","S","B","H","B","D"],["S","H","C","C","D","H","C"],["C","P","T","P","H","H","S"],["D","D","C","S","H","D","S"]]}]	https://imgur.com/a/f9qNZIZ			
1/16/2020 6:40:20	{"walls":[true,false,true,true,false,true],"center":"D","nodes":[["H","H","S","B","C","P","P"],["B","T","P","B","T","H","C"],["C","B","H","H","D","P","B"],["D","C","T","B","P","B","T"],["P","B","B","P","S","T","B"],["S","S","D","P","D","B","S"]]}	https://sun9-20.userapi.com/c204528/v204528774/3c722/BWGAJgeYgt8.jpg			
1/16/2020 6:41:15	{"walls":[false,true,true,true,false,false],"center":"B","nodes":[["S","C","B","B","T","T","P"],["S","P","H","H","T","S","B"],["D","D","P","T","B","B","B"],["T","D","H","C","D","S","S"],["D","P","P","T","B","D","T"],["D","P","D","T","C","C","H"]]}	https://cdn.discordapp.com/attachments/658025514015129630/667377686301114388/tiger_release_final_20200116_075909.png			
1/16/2020 6:41:51	{"walls":[true,false,true,false,true,false],"center":"B","nodes":[["D","S","T","D","S","H","H"],["P","D","S","S","T","T","B"],["S","B","D","T","S","D","T"],["B","C","S","S","S","D","D"],["H","P","T","T","P","T","S"],["B","P","D","P","S","C","S"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667377914215530506/tiger_release_final_20200116_153351.png			
1/16/2020 6:44:27	{"walls":[false,true,true,true,true,true],"center":"B","nodes":[["B","C","T","H","S","C","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["P","S","C","D","T","S","T"],["C","B","P","S","T","S","D"],["B","D","T","C","B","C","P"]]}	https://imgur.com/a/y7RZlMF		Duplicate	
1/16/2020 6:44:45	[{"image":" (tool-assisted) (tool-assisted)","center":"B","walls":[true,false,true,true,true,true],"nodes":[["H","H","P","P","B","S","B"],["B","B","T","P","P","H","T"],["T","T","T","T","H","P","T"],["H","D","D","P","T","D","S"],["C","C","H","C","D","T","P"],["S","D","D","P","T","H","T"]]}]	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKSAodG9vbC1hc3Npc3RlZCkJQmxhbmsJMglISFBQQlNCCUJCVFBQSFQJVFRUVEhQVAlIRERQVERTCUNDSENEVFAJU0REUFRIVA==		Invalid	
1/16/2020 6:44:47	{"walls":[true,false,true,true,false,true],"center":"S","nodes":[["B","D","P","B","B","B","S"],["T","H","T","S","T","S","H"],["S","P","P","D","T","T","C"],["H","S","P","S","B","C","B"],["B","D","C","B","B","S","H"],["T","T","T","B","S","T","B"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667378690660892693/tiger_release_final_20200116_153603.png			
1/16/2020 6:49:14	{"walls":[true,true,false,true,true,true],"center":"B","nodes":[["D","D","T","P","B","C","P"],["B","T","H","S","P","H","B"],["P","D","D","D","S","B","B"],["C","C","C","B","D","C","B"],["H","P","P","P","D","C","B"],["P","S","D","H","C","B","S"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkzCUREVFBCQ1AJQlRIU1BIQglQREREU0JCCUNDQ0JEQ0IJSFBQUERDQglQU0RIQ0JT		Invalid	
1/16/2020 6:49:23	[{"image":" (tool-assisted)","center":"B","walls":[true,false,true,false,true,true],"nodes":[["D","D","H","D","T","H","T"],["S","S","T","D","C","C","S"],["H","P","T","C","T","P","H"],["B","S","D","S","B","S","T"],["B","T","H","S","H","D","C"],["D","T","H","B","H","H","P"]]}]	https://cdn.discordapp.com/attachments/283245103571795969/667379355701215282/20200116093612_1.jpg			
1/16/2020 6:53:44	{"walls":[true,true,false,true,true,false],"center":"C","nodes":[["C","B","H","C","D","C","D"],["S","H","C","D","T","C","B"],["B","H","D","S","D","T","C"],["T","S","T","S","P","S","D"],["P","P","D","P","B","H","P"],["D","P","P","C","P","H","H"]]}	https://cdn.discordapp.com/attachments/513366593388937227/667375718333939712/20200116153238_1.jpg			
1/16/2020 6:54:23	{"walls":[true,false,false,true,false,true],"center":"B","nodes":[["H","P","H","S","T","S","H"],["D","D","C","H","C","S","S"],["P","S","P","P","H","T","B"],["P","S","S","D","C","T","H"],["H","B","S","S","C","P","H"],["D","C","H","B","B","T","P"]]}	https://prnt.sc/qolobg			
1/16/2020 6:54:38	{"walls":[true,false,false,true,true,false],"center":"B","nodes":[["B","B","B","P","H","T","C"],["D","C","C","H","H","T","C"],["B","S","B","S","B","B","B"],["D","B","D","P","P","H","D"],["D","B","D","S","D","C","H"],["B","C","D","H","T","H","S"]]}	https://imgur.com/a/zRXxtzB			
1/16/2020 6:56:23	{"image":" (tool-assisted)","center":"P","walls":[true,false,true,true,false,true],"nodes":[["P","P","C","H","D","B","B"],["T","C","B","T","S","B","H"],["D","C","B","H","C","D","P"],["C","T","S","D","T","C","B"],["H","T","S","H","P","B","S"],["B","H","S","P","D","P","P"]]}	https://1drv.ms/u/s!An6tJ-zbjid-g6ATu4dopbrlDarWfw			
1/16/2020 6:57:18	{"walls":[true,false,true,true,false,true],"center":"H","nodes":[["D","B","C","S","S","C","P"],["D","D","S","C","H","T","P"],["H","T","C","P","D","C","S"],["S","D","P","T","C","D","C"],["T","T","D","P","H","S","D"],["B","P","H","B","B","D","C"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlIZXgJMiw1CURCQ1NTQ1AJRERTQ0hUUAlIVENQRENTCVNEUFRDREMJVFREUEhTRAlCUEhCQkRD		Invalid	
1/16/2020 6:57:59	[{"image":" (tool-assisted)","center":"B","walls":[true,false,true,false,false,false],"nodes":[["D","S","S","S","D","C","P"],["C","P","D","T","H","P","T"],["T","H","H","C","D","S","H"],["B","H","D","T","B","C","B"],["H","P","B","C","S","C","C"],["H","D","D","B","T","C","C"]]}]	https://cdn.discordapp.com/attachments/364151761797382145/667378940536553503/Screenshot_483.png			
1/16/2020 6:57:59	{"walls":[false,true,true,true,true,true],"center":"B","nodes":[["S","S","C","H","P","D","B"],["B","P","P","C","B","H","P"],["S","B","C","S","P","H","D"],["S","P","P","B","B","B","S"],["S","D","T","C","D","T","H"],["S","B","H","T","H","H","H"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667382016827981849/tiger_release_final_20200116_155255.png			
1/16/2020 6:59:15	{"walls":[false,false,true,false,false,true],"center":"B","nodes":[["C","D","S","T","S","T","H"],["S","H","S","B","C","S","H"],["D","D","T","P","T","H","H"],["C","B","D","T","T","C","T"],["T","S","C","C","B","T","S"],["T","H","S","C","P","P","P"]],"image":"https://i.imgur.com/S4PVxJ7.jpg"}	https://i.imgur.com/S4PVxJ7.jpg			
1/16/2020 7:01:06	{"walls":[true,true,false,true,false,true],"center":"B","nodes":[["P","S","T","C","H","T","B"],["T","T","P","T","H","P","S"],["T","S","B","B","P","B","T"],["D","H","H","D","T","H","B"],["D","B","C","C","D","T","T"],["T","H","S","S","B","T","D"]]}	https://cdn.discordapp.com/attachments/364151761797382145/667381736241627167/Screenshot_484.png			
1/16/2020 7:02:13	{"walls":[true,true,false,true,true,false],"center":"B","nodes":[["B","C","S","B","P","P","B"],["D","P","H","H","T","S","T"],["P","H","S","B","P","S","S"],["T","P","B","P","H","P","B"],["S","P","B","S","H","B","D"],["T","C","D","S","D","H","P"]],"image":"https://media.discordapp.net/attachments/666873697763590144/667374313380511744/20200116062632_1.jpg?width=1073&height=604"}	https://media.discordapp.net/attachments/666873697763590144/667374313380511744/20200116062632_1.jpg?width=1073&height=604			
1/16/2020 7:02:52	{"walls":[true,true,true,false,true,true],"center":"B","nodes":[["T","T","T","P","S","S","C"],["T","D","S","B","C","C","C"],["P","T","P","T","D","P","P"],["T","C","P","S","H","C","P"],["H","B","T","C","D","D","H"],["T","C","P","S","B","C","T"]]}	https://imgur.com/a/bAKVEM5			
1/16/2020 7:05:20	{"walls":[true,false,true,false,false,true],"center":"B","nodes":[["P","D","B","T","B","D","T"],["T","C","C","S","B","S","S"],["B","P","H","H","H","P","H"],["S","B","S","C","B","D","P"],["P","C","B","S","P","B","D"],["P","B","C","S","T","B","S"]],"image":"https://media.discordapp.net/attachments/666873697763590144/667382636788056064/20200116065249_1.jpg?width=1073&height=604"}	https://media.discordapp.net/attachments/666873697763590144/667382636788056064/20200116065249_1.jpg?width=1073&height=604			
1/16/2020 7:06:15	{"walls":[true,true,true,true,false,true],"center":"C","nodes":[["P","S","C","B","T","P","H"],["T","B","H","C","S","B","H"],["D","T","D","T","T","S","C"],["H","C","H","S","T","D","H"],["B","P","S","S","H","B","C"],["S","T","C","H","H","S","T"]]}	https://i.imgur.com/BxDeiYl.png		Duplicate	
1/16/2020 7:08:12	{"walls":[true,false,true,true,true,false],"center":"B","nodes":[["H","T","T","H","H","C","S"],["B","T","D","D","S","C","P"],["S","D","P","S","T","D","T"],["H","S","C","C","T","P","H"],["B","C","C","D","C","H","C"],["D","P","S","S","D","B","D"]],"image":"https://cdn.discordapp.com/attachments/666873697763590144/667382769130668032/20200116065439_1.jpg"}	https://cdn.discordapp.com/attachments/666873697763590144/667382769130668032/20200116065439_1.jpg			
1/16/2020 7:08:42	{"walls":[false,false,true,true,false,false],"center":"B","nodes":[["T","H","T","P","B","T","B"],["T","B","P","B","C","B","B"],["S","B","B","P","T","S","D"],["B","T","T","C","T","S","B"],["P","H","D","T","H","B","C"],["C","S","T","H","S","B","T"]]}	https://cdn.discordapp.com/attachments/491597976393744394/667383302377701386/IMG_20200116_070619.jpg			
1/16/2020 7:11:25	https://tjl.co/corridors-of-time/viewer.html#eyJ3YWxscyI6W3RydWUsdHJ1ZSxmYWxzZSx0cnVlLGZhbHNlLGZhbHNlXSwiY2VudGVyIjoiRCIsIm5vZGVzIjpbWyJCIiwiQyIsIlMiLCJIIiwiVCIsIkIiLCJDIl0sWyJQIiwiQyIsIlMiLCJQIiwiSCIsIlQiLCJCIl0sWyJTIiwiQiIsIlAiLCJCIiwiQyIsIlAiLCJCIl0sWyJUIiwiVCIsIkIiLCJCIiwiUCIsIlQiLCJQIl0sWyJCIiwiQiIsIkgiLCJIIiwiUCIsIlMiLCJCIl0sWyJUIiwiRCIsIkMiLCJQIiwiUyIsIkIiLCJEIl1dfQ==	https://www.dropbox.com/s/g1ekfrrxawfyoax/Screenshot%202020-01-15%2015.20.26.png?dl=0			
1/16/2020 7:11:56	{"walls":[false,true,true,true,true,true],"center":"P","nodes":[["C","P","D","D","C","C","B"],["P","B","T","D","C","D","B"],["T","S","D","B","S","D","C"],["S","P","S","C","D","C","P"],["C","B","P","D","H","H","S"],["B","C","B","P","B","H","P"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlQbHVzCTEJQ1BERENDQglQQlREQ0RCCVRTREJTREMJU1BTQ0RDUAlDQlBESEhTCUJDQlBCSFA=		Invalid	
1/16/2020 7:12:48	{"walls":[true,true,true,true,false,true],"center":"B","nodes":[["C","B","B","B","T","S","H"],["D","S","H","C","C","D","H"],["T","T","T","C","H","B","B"],["S","P","S","S","S","H","S"],["C","B","C","D","H","B","B"],["S","C","T","C","S","D","C"]],"image":"https://cdn.discordapp.com/attachments/666873697763590144/667385565645111385/20200116070835_1.jpg"}	https://cdn.discordapp.com/attachments/666873697763590144/667385565645111385/20200116070835_1.jpg			
1/16/2020 7:14:17	{"walls":[true,true,false,true,false,true],"center":"H","nodes":[["T","C","C","B","P","P","H"],["D","C","S","T","S","D","C"],["H","C","P","D","H","B","C"],["B","B","H","T","H","T","D"],["C","P","S","B","T","S","B"],["D","S","S","C","B","S","B"]]}	https://imgur.com/a/iVQEWn2			
1/16/2020 7:15:54	{"walls":[false,true,true,true,true,true],"center":"P","nodes":[["C","P","H","P","D","P","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["H","P","P","B","S","B","S"],["P","S","C","B","H","C","T"],["H","S","B","S","T","T","C"]]}	https://steamcommunity.com/sharedfiles/filedetails/?id=1970421317			
1/16/2020 7:16:02	{"walls":[true,true,false,true,true,false],"center":"B","nodes":[["H","B","P","D","D","S","B"],["B","H","T","H","C","S","P"],["T","B","C","D","C","T","S"],["C","D","B","H","D","C","P"],["C","S","S","D","B","D","P"],["D","C","T","T","D","S","D"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkzLDYJSEJQRERTQglCSFRIQ1NQCVRCQ0RDVFMJQ0RCSERDUAlDU1NEQkRQCURDVFREU0Q=		Invalid	
1/16/2020 7:16:43	Hex 1 PDSBHCT TSSDPDB HSBDTBB THTPHTS CDSHCHS DBCSSTP	https://i.gyazo.com/a9b02940f2acaf69ea865403fb257ed7.png			
1/16/2020 7:16:55	{"walls":[false,true,true,true,true,true],"center":"P","nodes":[["C","P","H","P","D","P","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["H","P","P","B","S","B","S"],["P","S","C","B","H","C","T"],["H","S","B","S","T","T","C"]]}	https://steamuserimages-a.akamaihd.net/ugc/784123877855618106/1BB5273D75DF4ACAFF152DE24BF0C0EB7D84BE04/			
1/16/2020 7:18:53	Blank 5 SCCSSDC DDSSPSD THSSSSH TPSTHBC DDDCTCP SBDBBHH	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawk1CVNDQ1NTREMJRERTU1BTRAlUSFNTU1NICVRQU1RIQkMJREREQ1RDUAlTQkRCQkhI		Invalid	
1/16/2020 7:20:10	{"walls":[false,true,false,true,true,true],"center":"B","nodes":[["S","D","S","T","S","C","S"],["D","D","D","P","T","S","P"],["B","T","H","T","T","P","H"],["P","T","H","B","B","P","D"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"]],"image":"https://cdn.discordapp.com/attachments/666873697763590144/667386784191348756/20200116071408_1.jpg"}	https://cdn.discordapp.com/attachments/666873697763590144/667386784191348756/20200116071408_1.jpg			
1/16/2020 7:21:20	{"walls":[true,false,true,true,false,false],"center":"B","nodes":[["P","C","S","S","T","P","T"],["S","T","T","C","H","P","C"],["S","H","P","T","C","S","B"],["P","H","P","S","T","B","T"],["T","D","D","H","P","D","P"],["C","B","D","S","S","D","H"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkyLDUsNglQQ1NTVFBUCVNUVENIUEMJU0hQVENTQglQSFBTVEJUCVREREhQRFAJQ0JEU1NESA==		Invalid	
1/16/2020 7:21:31	{"walls":[true,true,false,true,true,false],"center":"H","nodes":[["D","T","C","C","P","D","P"],["H","D","B","S","P","T","B"],["P","S","P","B","P","P","D"],["C","D","C","C","T","D","T"],["S","C","C","P","P","H","P"],["H","P","H","T","T","C","T"]],"image":"https://cdn.discordapp.com/attachments/666872924967403550/667386835785220116/tiger_release_final_20200115_101925.png"}	https://cdn.discordapp.com/attachments/666872924967403550/667386835785220116/tiger_release_final_20200115_101925.png			
1/16/2020 7:23:35	{"image":" (tool-assisted)","center":"C","walls":[false,true,true,true,true,true],"nodes":[["D","D","C","T","D","T","C"],["P","B","P","T","T","D","H"],["D","H","D","C","C","H","C"],["T","B","T","B","T","P","B"],["T","C","T","B","C","T","S"],["B","S","S","P","D","H","T"]]}	https://media.discordapp.net/attachments/667145204385579009/667387752794554409/20200116101542_1.jpg			
1/16/2020 7:23:46	Hex 2 BCTBPSC TDSDPDC TSSDCPS BBSBSTP DCBSCHP CPDPCHD	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlIZXgJMglCQ1RCUFNDCVREU0RQREMJVFNTRENQUwlCQlNCU1RQCURDQlNDSFAJQ1BEUENIRA==		Invalid	
1/16/2020 7:25:46	{"walls":[true,false,true,true,true,true],"center":"S","nodes":[["P","P","T","T","P","P","C"],["C","H","P","D","H","T","S"],["H","B","H","S","B","H","C"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlTbmFrZQkyCVBQVFRQUEMJQ0hQREhUUwlIQkhTQkhDCUJCQkJCQkIJQkJCQkJCQglCQkJCQkJC		Invalid	
1/16/2020 7:25:50	{"walls":[true,true,true,true,false,true],"center":"B","nodes":[["D","B","C","T","B","D","D"],["T","T","T","T","P","B","C"],["D","S","B","T","S","C","H"],["T","H","D","D","S","S","D"],["C","D","C","P","T","D","S"],["B","T","S","T","B","T","H"]]}	https://media.discordapp.net/attachments/364151761797382145/667388544125501466/Screenshot_486.png?width=720&height=462			
1/16/2020 7:25:51	{"walls":[false,true,true,true,true,true],"center":"H","nodes":[["P","B","B","B","S","T","H"],["H","H","P","P","D","D","C"],["S","D","S","P","H","B","C"],["P","S","P","H","S","P","S"],["T","D","P","S","T","T","P"],["C","S","P","C","C","T","C"]]}	https://cdn.discordapp.com/attachments/491597976393744394/667383302944063498/IMG_20200116_070622.jpg			
1/16/2020 7:26:12	{"walls":[false,false,false,false,false,false],"center":"B","nodes":[["H","B","D","S","T","T","S"],["S","B","C","H","C","B","B"],["H","B","B","H","B","C","H"],["D","D","C","S","B","C","S"],["D","P","D","B","H","P","P"],["B","B","P","H","C","P","B"]]}	https://imgur.com/a/qCGOgJV			
1/16/2020 7:28:39	{"walls":[true,false,true,true,true,false],"center":"D","nodes":[["B","H","D","S","H","P","H"],["B","H","B","C","P","P","B"],["B","T","P","D","T","D","C"],["B","S","D","T","B","P","T"],["C","H","P","T","H","D","C"],["T","C","P","S","C","S","B"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlEaWFtb25kCTIsNglCSERTSFBICUJIQkNQUEIJQlRQRFREQwlCU0RUQlBUCUNIUFRIREMJVENQU0NTQg==		Invalid	
1/16/2020 7:32:29	{"walls":[true,true,true,false,true,false],"center":"S","nodes":[["S","D","T","T","T","B","B"],["H","D","H","S","B","B","H"],["C","D","B","H","S","P","P"],["D","P","C","H","P","D","D"],["S","P","T","D","H","T","S"],["D","D","D","C","S","T","S"]]}	https://media.discordapp.net/attachments/667145204385579009/667385842502729731/20200116095741_1.jpg		Duplicate	
1/16/2020 7:32:32	{"walls":[true,false,true,false,true,true],"center":"B","nodes":[["C","B","B","H","S","H","S"],["C","H","S","D","B","C","H"],["H","S","S","T","B","B","B"],["H","T","T","C","C","P","B"],["T","H","B","P","D","C","D"],["B","S","P","B","H","B","H"]],"image":"https://imgur.com/7EjobUP"}	https://imgur.com/7EjobUP			
1/16/2020 7:33:33	{"walls":[true,false,true,false,false,false],"center":"P","nodes":[["P","P","D","H","B","D","D"],["C","C","C","T","C","B","S"],["H","H","C","B","B","B","S"],["P","T","T","B","C","C","C"],["D","B","P","P","H","C","S"],["B","B","B","S","H","H","S"]]}	https://imgur.com/wNaK2TE			
1/16/2020 7:35:31	{"walls":[false,false,false,false,false,false],"center":"B","nodes":[["C","C","C","B","C","H","D"],["S","P","B","S","C","B","S"],["H","T","S","S","H","C","H"],["P","D","S","P","D","T","C"],["S","C","B","C","S","S","S"],["H","C","S","D","S","P","T"]]}	https://imgur.com/ZvL2OzN			
1/16/2020 7:38:11	{"walls":[true,false,true,true,false,true],"center":"B","nodes":[["C","T","B","P","P","C","T"],["D","C","D","H","H","C","P"],["S","S","T","C","P","P","C"],["D","P","H","P","B","C","D"],["D","T","S","C","B","C","H"],["H","T","S","B","P","C","H"]]}  @tj09	https://i.gyazo.com/ae253867231eedfc300468b13a59b148.png			
1/16/2020 7:38:42	{"walls":[true,true,true,true,true,false],"center":"B","nodes":[["C","S","D","B","B","S","C"],["S","B","C","P","P","T","C"],["S","D","T","B","C","T","B"],["D","C","H","S","T","P","D"],["T","D","S","S","B","D","D"],["P","H","C","B","S","S","C"]]}	https://imgur.com/a/KxmdC3D			
1/16/2020 7:38:30	{"walls":[false,true,true,true,true,true],"center":"B","nodes":[["C","D","D","H","D","T","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["H","H","D","D","H","H","H"],["H","T","H","C","P","C","C"],["H","H","C","P","P","D","H"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667391581351051275/Destiny_2_Screenshot_2020.01.16_-_16.34.55.47.png			
1/16/2020 7:38:50	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDIsMyw0LDUsNglEUFBDVENICUJUSENQVEQJSFNTQ0REUAlCVENIQ0JQCUhTUFNEVEgJQ0JUSEhIQg==	https://sun9-127.userapi.com/c200728/v200728427/3dbc3/LUZh98DC94Y.jpg			
1/16/2020 7:38:56	{"walls":[true,true,false,true,true,true],"center":"B","nodes":[["B","T","C","T","S","T","D"],["H","T","P","P","P","S","S"],["B","P","C","S","P","C","D"],["H","C","C","D","T","P","B"],["C","C","D","C","B","B","D"],["D","P","T","P","T","T","C"]]}	https://cdn.discordapp.com/attachments/491597976393744394/667383303401373726/IMG_20200116_070624.jpg			
